200;4;50.6885479;3.5328842;CORDES
200;4;50.2522483;4.6787666;CORENNE
200;4;50.5746947;5.7909717;CORNESSE
200;4;49.8624711;4.9983804;CORNIMONT
200;4;50.5361958;4.6588374;CORROY-LE-CHATEAU
200;4;50.6615767;4.6752523;CORROY-LE-GRAND
200;4;50.7098583;5.2130050;CORSWAREM
200;4;50.5871743;4.6401579;CORTIL-NOIRMONT
200;4;50.5678251;4.9583659;CORTIL-WODON
200;4;50.3864776;4.4721299;COUILLET
200;5;50.4577042;4.3662504;COURCELLES
200;5;50.3912880;4.9881871;COURRIERE
200;4;50.2965671;4.3868041;COUR-SUR-HEURE
200;5;50.6214692;4.5597931;COURT-SAINT-ETIENNE
200;5;50.5304417;5.1259301;COUTHUIN
200;4;50.4629456;5.1168327;COUTISSE
200;4;50.6739910;4.4784141;COUTURE-SAINT-GERMAIN
200;5;50.0343722;4.5021242;COUVIN
200;4;50.6973180;5.1238502;CRAS-AVERNAS
200;4;50.6600826;5.0636892;CREHEN
200;5;50.7052357;5.3987468;CRISNEE
200;4;50.3611889;4.0748463;CROIX-LEZ-ROUVEROY
200;5;50.2836736;6.0551459;CROMBACH
200;5;50.3507246;4.9685315;CRUPET
200;5;50.4321532;3.9199815;CUESMES
